"s","p","o"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378e0","http://ufs.br/ontologies/mpl2kdl#_id","wifi_station_connection_tester"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137370","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#With0x7f3028136710","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028135b10"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135960","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137760","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137730"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136890","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281356c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136e90","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134820","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281347f0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135690","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136d70","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136d40"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028137c70"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028135540","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f3028135510"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134eb0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028134e80"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134f40"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137250","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135960","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135930"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135690","http://ufs.br/ontologies/mpl2kdl#_attr","sendall"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281346a0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281344f0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281370d0","http://ufs.br/ontologies/mpl2kdl#_id","max_listenable"
"http://ufs.br/ontologies/mpl2kdl#BinOp0x7f30281368f0","http://ufs.br/ontologies/mpl2kdl#_right","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136890"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136650","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028135ab0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281356f0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281379d0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134df0","http://ufs.br/ontologies/mpl2kdl#_name","open_locker_request"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136920","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135690","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135660"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028135030"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137550"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281372b0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028137220"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137b20","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137af0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281379d0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f30281354e0","http://ufs.br/ontologies/mpl2kdl#_name","PWM"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134820","http://ufs.br/ontologies/mpl2kdl#_attr","duty"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137040","http://ufs.br/ontologies/mpl2kdl#_name","socket_accepted_connection"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028137640"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ae0","http://ufs.br/ontologies/mpl2kdl#_id","html"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134790","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028134880","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281376a0","http://ufs.br/ontologies/mpl2kdl#_attr","ifconfig"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137160","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281370d0"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137f70","http://ufs.br/ontologies/mpl2kdl#_name","WLAN"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136d40","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135a80","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135a50"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028134940","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134910"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134b50","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ae0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134a00","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135090","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136ce0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136cb0"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135810","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028137790","http://ufs.br/ontologies/mpl2kdl#_value","Connection successful"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134460","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137df0","http://ufs.br/ontologies/mpl2kdl#_arg","station"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137580"
"http://ufs.br/ontologies/mpl2kdl#Compare0x7f3028137940","http://ufs.br/ontologies/mpl2kdl#_left","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137910"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137c40","http://ufs.br/ontologies/mpl2kdl#_id","station"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134df0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134c40"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137b80"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281358a0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135870"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134fa0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136e30","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136e00"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137e50","http://ufs.br/ontologies/mpl2kdl#_name","wifi_station_connection_tester"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281346a0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Global0x7f30281345e0"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281349d0","http://ufs.br/ontologies/mpl2kdl#_name","open_locker"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134ee0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#withitem0x7f30281366e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#withitem"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137670","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281349d0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281349a0"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136a70","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136a10"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137a00","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281370d0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378b0","http://ufs.br/ontologies/mpl2kdl#_id","station"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136fe0","http://ufs.br/ontologies/mpl2kdl#_arg","socket_connection"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135090","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://ufs.br/ontologies/mpl2kdl#_defaults","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135390"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136890","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_name","wifi_station_connector_with_ssid_and_password"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281357b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135210","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136b90","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136b30"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137760","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137490","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136aa0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135000","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028135ab0","http://ufs.br/ontologies/mpl2kdl#_name","socket_response_sender_by_conn"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281372e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371c0","http://ufs.br/ontologies/mpl2kdl#_id","port"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281370d0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135450","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134760","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135b40","http://ufs.br/ontologies/mpl2kdl#_id","locker_state"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135900","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135660","http://ufs.br/ontologies/mpl2kdl#_id","connection"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135360","http://ufs.br/ontologies/mpl2kdl#_value","40"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://ufs.br/ontologies/mpl2kdl#_defaults","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135300"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135390","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137c10","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137070","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135060","http://ufs.br/ontologies/mpl2kdl#_id","motor_freq"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134fd0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028137fa0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137f40"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137c40","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028135540","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#ImportFrom"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281347c0","http://ufs.br/ontologies/mpl2kdl#_value","110"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134c40","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134c10"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134be0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134bb0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136560","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135b40"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135180","http://ufs.br/ontologies/mpl2kdl#_id","Pin"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134b20","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136e00","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137040"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136530","http://ufs.br/ontologies/mpl2kdl#_attr","replace"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028135540","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f30281354e0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135660","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137280","http://ufs.br/ontologies/mpl2kdl#_attr","bind"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134430","http://ufs.br/ontologies/mpl2kdl#_value","40"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137820","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137280","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137250"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281344c0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134490"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134ac0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134df0"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135300","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281377f0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281377c0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136aa0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281379a0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378e0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028135ab0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281359c0"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134d60","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134fa0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136800","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#FunctionDef"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135a80","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136ec0","http://ufs.br/ontologies/mpl2kdl#_attr","accept"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134ee0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f30281370a0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137070"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137670","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134be0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134b50"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134910","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281348b0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137610","http://ufs.br/ontologies/mpl2kdl#_id","station"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135780","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135750"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371f0","http://ufs.br/ontologies/mpl2kdl#_id","host"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137070","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136b60","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136830","http://ufs.br/ontologies/mpl2kdl#_id","request"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137e50","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#FunctionDef"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028135150","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135120"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135270","http://ufs.br/ontologies/mpl2kdl#_id","pin"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137be0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134790","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134760"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_name","init_locker"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135300","http://ufs.br/ontologies/mpl2kdl#_value","OFF"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028136bc0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134bb0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137820","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281377f0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135240","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281351e0"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136740","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281348b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137a30","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#While0x7f3028137970","http://ufs.br/ontologies/mpl2kdl#_test","http://ufs.br/ontologies/mpl2kdl#Compare0x7f3028137940"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028134940","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
